sex,age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,charge_types,charge_rate,conviction_rate,incarceration_rate,general_two_year,general_six_month,drug_two_year,property_two_year,misdemeanor_two_year,felony_two_year,violent_two_year,drug_six_month,property_six_month,misdemeanor_six_month,felony_six_month,violent_six_month
1,40,30,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,2,1,0,0,0,0,0,0,1,1,1,2,0.6363636363636364,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,18,10,0,1,0,1,0,3,2,0,0,0,0,1,0,3,1,0,5,1,6,2,0,3,0,0,0,0,2,0,0,0,0,1,7,0.5263157894736842,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,40,6,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,5,0,0,2,0,0,0,0,0,0,0,0,1,1,3,1.5,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0
1,38,20,6,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0.3157894736842105,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,3,0.6666666666666666,0.5,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,19,14,6,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,0,1,3,2,3,0,2,0,0,0,0,3,2,0,0,1,1,6,1.0,0.5,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,18,18,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,2,1,1,1,1,1,4,2.0,0.5,0.0,1,1,0,1,1,0,1,0,1,1,0,1
1,41,38,5,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,3,0,0,0,0,1,4,1.25,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,1,1,1,1,1,3.0,0.3333333333333333,0.3333333333333333,1,1,0,0,1,0,0,0,0,1,0,0
1,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0.8888888888888888,0.25,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,50,45,10,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,1,2,3,3,0,1,0,0,0,0,1,2,0,0,1,1,6,1.6666666666666667,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,25,17,1,1,0,1,0,0,0,0,0,0,0,1,0,11,1,11,1,12,14,2,0,0,0,0,0,0,2,0,0,0,0,1,4,1.5454545454545454,0.7058823529411765,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
1,22,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,8,0,2,0,0,0,0,1,0,0,0,0,1,0,3,2,5,3,7,11,4,0,1,0,0,0,0,2,1,0,1,1,1,6,1.0,0.875,0.0,1,1,0,1,0,1,0,0,1,0,1,0
1,18,18,4,1,0,0,2,0,1,0,0,0,0,0,0,0,2,3,0,3,3,2,2,0,0,0,0,0,0,2,0,1,1,1,1,5,4.0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,46,44,9,1,0,0,1,0,0,0,0,0,3,0,1,0,5,0,4,1,4,3,2,0,0,0,0,0,0,2,0,1,1,1,1,4,3.0,0.4444444444444444,0.1111111111111111,1,1,0,0,0,1,1,0,0,0,1,0
0,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1.3333333333333333,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,24,22,0,3,0,0,0,0,0,0,0,0,0,0,0,15,7,6,0,14,18,2,2,10,0,0,0,0,0,2,0,0,0,1,4,0.9565217391304348,0.6363636363636364,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,32,17,0,4,0,0,0,3,5,0,0,0,0,1,0,6,3,4,6,7,12,0,0,5,0,1,0,0,0,0,1,1,1,1,5,0.9444444444444444,0.4117647058823529,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,16,7,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,5,0.7777777777777778,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,18,10,1,4,0,0,0,0,1,0,0,0,0,1,0,7,4,4,0,8,13,0,0,7,0,0,0,0,0,0,1,1,1,1,2,1.6666666666666667,0.8,0.1,1,0,0,0,1,0,1,0,0,0,0,0
1,40,34,35,0,1,0,12,0,0,0,0,0,0,0,1,0,29,13,8,17,21,13,25,0,0,0,0,0,0,25,7,0,0,1,1,5,5.0,0.6,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,20,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,1,1,2,2.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,19,19,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,4,0,0,0,0,0,0,4,2,1,1,1,1,5,4.0,0.5,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,51,37,8,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,2,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0.5333333333333333,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2.0,0.5,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,45,32,22,0,3,0,0,0,1,1,0,2,0,0,1,0,12,2,10,3,12,14,3,0,5,0,0,0,0,2,1,0,0,1,1,8,1.5714285714285714,0.5454545454545454,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,1,0,0,0,1,1,4,2.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,14,21,0,0,0,3,0,0,0,0,0,0,0,1,1,12,5,0,3,6,10,9,0,5,0,0,0,0,9,6,1,1,1,1,6,3.0,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,21,8,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,5,0,1,0,0,0,0,5,3,1,1,1,1,7,1.6,0.125,0.0,1,0,1,0,1,0,1,0,0,0,0,0
1,28,18,30,1,0,0,10,0,2,1,0,0,0,0,1,0,24,7,4,18,11,13,19,0,0,0,1,0,0,18,5,1,1,1,1,8,2.727272727272727,0.36666666666666664,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1,57,22,33,1,3,0,1,0,2,0,0,1,0,0,0,0,25,10,8,3,18,11,1,1,13,1,0,0,0,1,0,1,1,1,1,9,0.9166666666666666,0.5454545454545454,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0
0,31,29,10,1,0,0,0,0,1,2,0,0,0,0,1,0,8,0,0,4,0,3,6,0,0,0,0,0,0,6,4,1,1,1,1,6,3.3333333333333335,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1,23,17,14,1,1,0,1,0,0,3,0,0,0,0,1,0,5,3,2,5,5,8,2,0,3,1,0,0,0,2,0,1,1,1,1,7,2.0,0.35714285714285715,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1,30,17,6,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.42857142857142855,0.6666666666666666,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,42,20,34,0,1,0,2,0,0,0,0,0,3,0,0,0,24,8,14,2,22,14,2,0,11,3,0,0,0,2,0,1,1,1,1,6,1.4782608695652173,0.6470588235294118,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,48,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1.3333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,23,11,1,1,0,0,0,1,2,0,0,0,0,0,0,5,0,5,3,5,3,0,0,1,0,0,0,0,0,0,1,1,1,1,4,2.75,0.45454545454545453,0.09090909090909091,1,0,1,0,0,1,0,0,0,0,0,0
1,25,16,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0.4,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,34,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,1,1,3.0,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
1,45,43,8,0,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,1,1,3,2.6666666666666665,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,31,29,0,7,0,15,0,0,0,0,0,0,0,1,0,16,7,7,18,14,26,25,2,0,0,0,0,0,22,3,0,1,1,1,6,1.1153846153846154,0.4827586206896552,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,26,18,30,0,1,0,1,0,1,0,0,0,0,0,0,0,18,4,12,2,17,17,3,0,7,0,0,0,0,0,2,0,0,1,1,6,3.3333333333333335,0.5666666666666667,0.0,1,1,0,0,0,0,0,0,0,0,0,0
1,39,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,22,18,1,1,0,0,0,0,0,0,9,0,0,0,0,16,5,3,0,8,7,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0.75,0.4444444444444444,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
1,23,19,10,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,1,2,2.0,0.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1,19,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,0,0,0,0,0,0,3,2,1,1,1,1,5,1.5,0.6666666666666666,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,34,30,11,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7,0,7,5,1,0,2,0,0,0,0,0,1,1,1,1,1,4,2.2,0.6363636363636364,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0
1,26,23,10,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0,1,0,1,3,1,0,2,0,0,0,0,1,0,0,0,1,1,5,2.5,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,19,14,1,1,0,2,0,3,1,0,0,0,0,1,0,13,4,2,6,6,9,3,0,1,0,0,0,0,2,0,1,1,1,1,7,2.8,0.42857142857142855,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1,35,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,4,2,0,0,0,0,0,0,1,2,1,1,1,1,3,3.6,0.3888888888888889,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,18,19,0,3,0,0,0,0,0,0,0,1,0,0,0,14,2,6,0,8,11,3,0,8,0,0,0,0,3,3,0,1,1,1,4,2.7142857142857144,0.42105263157894735,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,27,20,20,0,1,0,0,0,6,3,0,1,0,0,1,0,10,1,4,6,5,5,0,0,3,0,0,0,0,0,0,1,1,1,1,5,2.5,0.25,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,21,17,15,1,1,0,1,0,0,0,0,0,4,0,1,0,11,1,8,0,9,9,2,0,1,0,0,0,0,1,1,0,1,1,1,5,3.0,0.6,0.06666666666666667,1,1,0,0,1,0,1,0,0,1,0,1
1,25,18,14,1,2,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,7,9,0,0,9,0,0,0,0,0,0,0,1,1,1,1,1.75,0.5,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1,56,34,5,0,2,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.21739130434782608,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,10,1,0,0,3,0,1,1,0,0,0,0,1,1,4,1,1,4,2,4,4,0,1,0,0,0,0,3,0,1,1,1,1,7,3.3333333333333335,0.2,0.1,1,0,0,0,1,0,0,0,0,0,0,0
1,40,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,1,1,2,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,7,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,3,4,4,0,1,0,0,0,0,3,2,0,0,1,1,4,2.3333333333333335,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,46,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5.0,0.4,0.2,1,1,0,0,0,1,1,0,0,0,1,1
1,39,35,8,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1.6,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,39,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,7,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,5,0,0,0,0,0,0,4,2,1,1,1,1,5,2.3333333333333335,0.14285714285714285,0.0,1,0,0,0,0,1,1,0,0,0,0,0
0,40,40,4,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,3,0,3,0,0,0,0,1,0,0,0,0,1,1,1,1,3,4.0,0.0,0.25,1,1,0,0,1,0,1,0,0,1,0,1
0,24,18,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,21,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,44,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2.0,0.07142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,15,11,1,0,0,0,0,0,0,0,0,5,1,0,0,4,0,7,0,7,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.75,0.6363636363636364,0.09090909090909091,1,1,0,0,1,0,1,0,0,1,0,0
1,18,18,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,1,1,1,1,4,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,24,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,7,2,0,2,0,0,0,0,1,1,0,0,0,0,5,0.4090909090909091,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,25,5,0,0,0,0,0,2,1,0,0,0,0,1,0,3,0,1,2,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.5,0.2,0.0,1,1,0,0,1,0,1,0,0,1,0,1
1,18,18,7,1,0,0,1,0,0,0,0,0,0,0,1,1,4,1,1,1,2,2,3,0,1,1,0,0,0,3,2,1,1,1,1,7,7.0,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
0,40,18,17,1,5,0,0,0,5,0,0,0,0,0,1,0,12,6,5,4,11,12,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0.7391304347826086,0.6470588235294118,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
0,53,40,32,0,5,0,1,0,3,0,0,0,0,0,0,0,28,8,8,5,16,16,3,0,8,3,0,0,0,2,1,1,1,1,1,8,2.2857142857142856,0.5,0.0,1,1,1,0,0,1,0,1,0,0,1,0
1,21,15,21,1,2,0,8,0,0,0,0,1,0,0,1,0,14,10,4,8,14,7,11,0,4,0,0,0,0,11,1,1,1,1,1,7,3.0,0.6666666666666666,0.047619047619047616,1,1,0,0,0,1,1,0,0,0,1,1
1,53,53,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,31,16,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1.125,0.1111111111111111,0.0,1,1,0,0,0,1,1,0,0,0,1,1
1,22,18,11,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.2,0.5454545454545454,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,52,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,4,1,0,4,0,0,0,0,1,0,1,1,1,1,4,1.5,0.3333333333333333,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,27,16,28,1,3,8,4,0,0,0,0,1,0,0,0,0,23,9,8,4,17,13,6,1,9,2,0,0,0,5,2,0,0,1,1,9,2.3333333333333335,0.6071428571428571,0.03571428571428571,1,0,0,0,1,0,0,0,0,0,0,0
1,21,15,15,0,1,0,1,0,0,0,0,0,0,0,1,0,7,1,5,0,6,9,1,0,4,0,0,0,0,1,0,0,1,1,1,4,2.142857142857143,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,31,31,1,3,0,7,0,4,0,0,0,0,0,1,0,10,9,5,9,14,18,12,0,8,0,0,0,0,7,4,0,0,0,1,7,1.3478260869565217,0.45161290322580644,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0
1,35,34,5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,1,3,4,1,0,3,0,0,0,0,1,0,0,1,1,1,6,2.5,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,18,36,1,1,0,1,0,3,0,0,0,0,2,1,0,18,7,10,8,19,17,9,4,7,0,0,0,0,7,2,1,1,1,1,8,1.3846153846153846,0.5277777777777778,0.027777777777777776,1,1,0,1,1,0,1,0,1,1,0,1
1,35,19,47,1,3,0,3,0,2,1,0,1,0,0,1,0,44,5,5,8,10,11,6,0,2,0,0,0,0,6,0,0,0,0,0,8,2.764705882352941,0.2127659574468085,0.02127659574468085,0,0,0,0,0,0,0,0,0,0,0,0
1,22,21,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,24,61,1,5,0,0,0,1,5,0,0,0,0,0,0,43,17,18,6,37,33,0,4,2,9,0,0,1,0,0,1,1,1,1,8,2.259259259259259,0.6065573770491803,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0
1,35,18,26,1,2,0,2,0,1,1,0,0,0,0,1,0,18,2,9,3,12,14,6,4,0,2,0,0,1,2,3,0,0,1,1,11,1.4444444444444444,0.46153846153846156,0.038461538461538464,1,1,0,0,0,0,1,0,0,0,0,0
0,50,47,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,18,12,1,2,0,3,3,3,0,0,0,0,0,1,0,10,4,1,8,5,9,4,0,0,0,0,0,0,4,1,1,1,1,1,7,1.2,0.4166666666666667,0.08333333333333333,1,0,0,0,0,1,0,0,0,0,0,0
1,46,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,0,0,0,1,1,1,1,2,4.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,17,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2,0,3,3,3,0,2,0,0,0,0,3,2,0,1,1,1,5,1.6666666666666667,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,32,20,35,1,3,0,8,0,0,5,0,0,0,0,1,0,18,8,14,21,23,23,20,0,7,0,0,0,0,17,5,0,1,1,1,7,2.6923076923076925,0.6571428571428571,0.02857142857142857,1,1,0,1,0,1,1,0,1,0,1,1
1,18,18,8,1,0,0,3,0,0,0,0,0,0,0,1,1,5,3,1,2,4,3,6,0,0,0,0,0,0,6,3,1,1,1,1,5,8.0,0.5,0.125,1,1,0,1,0,1,1,0,1,0,1,1
1,18,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,4,0,0,0,0,0,0,1,1,1,1,1,5.0,0.4,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,31,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,6,9,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2.125,0.35294117647058826,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,22,16,9,1,0,0,1,0,0,1,0,0,0,0,0,0,2,4,2,2,6,4,1,0,6,0,0,0,0,1,0,1,1,1,1,6,1.2857142857142858,0.6666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
0,39,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,5,4,1,1,1,1,4,5.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,20,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0.8333333333333334,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,18,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,4,2.0,0.5,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,38,15,42,0,3,0,1,0,1,5,0,0,0,0,1,0,39,4,17,7,21,23,2,0,8,0,0,0,0,2,0,0,0,1,1,7,1.75,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
0,19,19,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1,4,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,29,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.6666666666666666,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,30,10,0,1,0,2,0,3,1,0,0,0,0,1,0,5,3,4,5,7,2,3,0,0,0,0,0,0,3,1,1,1,1,1,7,1.4285714285714286,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,18,8,0,0,0,1,0,1,2,0,0,0,0,1,0,4,0,2,4,2,3,4,0,0,0,0,0,0,3,2,0,0,1,1,7,1.6,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,26,4,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,2,4,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,40,20,33,1,6,0,0,0,0,3,0,0,1,0,0,0,19,9,11,5,20,24,1,0,17,0,1,0,0,0,0,1,1,1,1,5,1.5714285714285714,0.6060606060606061,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0
1,44,36,8,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,4,8,2,0,2,0,0,0,0,2,1,0,0,1,1,6,0.8888888888888888,0.5,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,27,17,23,1,1,0,4,0,0,0,0,0,0,0,1,0,15,6,5,5,11,11,12,0,1,0,0,0,0,12,6,0,0,0,0,6,2.090909090909091,0.4782608695652174,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0
1,19,18,6,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,1,2,2,2,2,0,0,0,0,0,0,2,0,0,1,1,1,4,3.0,0.3333333333333333,0.0,1,1,0,0,1,0,1,0,0,1,0,1
1,38,37,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,18,18,0,1,0,3,0,0,0,0,1,0,0,1,0,6,2,5,0,7,12,8,0,4,0,0,0,0,6,5,0,0,1,1,6,3.6,0.3888888888888889,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,29,7,0,2,0,1,0,1,1,0,0,0,0,1,0,1,1,2,3,4,3,2,0,0,0,0,0,0,2,0,0,0,1,1,6,0.5833333333333334,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,28,14,1,2,0,1,0,1,2,0,0,0,0,1,0,3,4,6,4,11,14,4,0,3,0,0,0,0,3,1,1,1,1,1,8,0.5185185185185185,0.7857142857142857,0.07142857142857142,1,1,0,0,0,1,1,0,0,0,1,1
1,24,18,6,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,1,0,1,1,1,1,6,0.8571428571428571,0.16666666666666666,0.16666666666666666,1,1,1,0,1,0,0,1,0,1,0,0
